customer_id,signup_date,age_group,gender,city,customer_type,loyalty_tier
C2206,2020-03-11,18-25,Female,Nottingham,New,Silver
C2207,2020-10-05,56-65,Female,Liverpool,New,Bronze
C2208,2023-10-07,56-65,Female,Belfast,Returning,Silver
C2209,2021-02-09,36-45,Female,Manchester,Returning,Silver
C2210,2021-03-21,46-55,Male,London,New,Silver
C2211,2023-05-18,46-55,Male,Leicester,New,Silver
C2212,2024-02-02,26-35,Female,Bristol,New,Bronze
C2213,2020-07-26,36-45,Female,Leeds,Returning,Bronze
C2214,2023-12-10,18-25,Female,Sheffield,Returning,Bronze
C2215,2020-03-05,36-45,Female,Manchester,New,Bronze
C2216,2023-10-29,26-35,Female,Southampton,New,Bronze
C2217,2020-07-02,18-25,Male,Birmingham,Returning,Silver
C2218,2021-11-12,26-35,Male,Glasgow,New,Gold
C2219,2021-01-20,65+,Female,Glasgow,Returning,Bronze
C2220,2023-06-08,46-55,Male,Sheffield,Returning,Bronze
C2221,2020-06-28,36-45,Female,London,Returning,Bronze
C2222,2022-04-04,36-45,Male,Birmingham,New,Silver
C2223,2020-07-31,65+,Male,Belfast,New,Gold
C2224,2022-01-15,26-35,Male,Leeds,Returning,Silver
C2225,2024-04-19,26-35,Female,Newcastle,Returning,Bronze
C2226,2021-06-14,36-45,Non-binary,London,New,Bronze
C2227,2021-04-09,26-35,Male,London,New,Silver
C2228,2024-01-10,26-35,Female,Leeds,New,Gold
C2229,2021-02-13,46-55,Female,Cardiff,Returning,Bronze
C2230,2024-06-03,26-35,Non-binary,Nottingham,Returning,Gold
C2231,2023-06-22,18-25,Male,Leeds,New,Silver
C2232,2021-10-13,18-25,Female,Cardiff,New,Silver
C2233,2021-02-18,26-35,Male,Nottingham,New,Silver
C2234,2021-11-24,46-55,Female,Manchester,New,Gold
C2235,2022-09-22,36-45,Female,Cardiff,Returning,Gold
C2236,2022-01-07,26-35,Male,Bristol,New,Silver
C2237,2023-07-04,26-35,Female,Glasgow,New,Silver
C2238,2024-05-02,36-45,Female,Belfast,New,Silver
C2239,2022-07-11,18-25,Male,Cardiff,Returning,Silver
C2240,2021-03-03,26-35,Female,Sheffield,Returning,Gold
C2241,2020-02-27,56-65,Female,Birmingham,Returning,Bronze
C2242,2021-06-30,18-25,Male,Edinburgh,Returning,Bronze
C2243,2020-10-24,26-35,Non-binary,Leicester,Returning,Bronze
C2244,2021-09-26,26-35,Male,Manchester,Returning,Bronze
C2245,2021-10-25,18-25,Male,Birmingham,Returning,Bronze
C2246,2021-04-15,26-35,Male,Liverpool,New,Bronze
C2247,2020-09-09,26-35,Male,Manchester,New,Silver
C2248,2020-08-26,36-45,Male,Glasgow,Returning,Bronze
C2249,2020-06-11,65+,Female,Edinburgh,Returning,Bronze
C2250,2023-10-22,36-45,Female,Newcastle,New,Bronze
C2251,2021-05-30,36-45,Male,Leeds,New,Silver
C2252,2024-04-10,65+,Female,Newcastle,New,Bronze
C2253,2020-10-20,46-55,Female,Edinburgh,New,Gold
C2254,2023-06-24,26-35,Male,Birmingham,New,Gold
C2255,2021-11-06,56-65,Female,Manchester,Returning,Silver
C2256,2024-03-10,46-55,Male,Birmingham,Returning,Bronze
C2257,2021-08-24,36-45,Male,Cardiff,New,Silver
C2258,2023-07-24,26-35,Male,Leeds,Returning,Bronze
C2259,2020-07-09,56-65,Male,Southampton,Returning,Bronze
C2260,2020-05-29,26-35,Female,Manchester,New,Gold
C2261,2020-04-02,26-35,Female,Birmingham,Returning,Gold
C2262,2020-08-23,46-55,Female,London,New,Bronze
C2263,2023-02-26,18-25,Male,London,New,Bronze
C2264,2023-01-20,26-35,Female,Bristol,Returning,Gold
C2265,2024-03-26,26-35,Male,Nottingham,New,Bronze
C2266,2021-03-03,18-25,Female,Manchester,Returning,Bronze
C2267,2021-05-08,36-45,Female,Sheffield,Returning,Silver
C2268,2021-07-23,46-55,Female,Manchester,New,Gold
C2269,2023-04-11,56-65,Male,Edinburgh,Returning,Silver
C2270,2020-06-15,36-45,Male,Glasgow,Returning,Bronze
C2271,2022-09-06,26-35,Male,Bristol,New,Silver
C2272,2021-08-17,26-35,Female,Sheffield,New,Silver
C2273,2021-04-24,18-25,Male,Glasgow,New,Bronze
C2274,2023-10-14,26-35,Male,Birmingham,Returning,Bronze
C2275,2023-06-10,18-25,Female,Southampton,Returning,Bronze
C2276,2022-12-07,18-25,Non-binary,Cardiff,Returning,Bronze
C2277,2023-03-10,36-45,Male,Leeds,New,Bronze
C2278,2020-02-06,36-45,Male,Manchester,New,Bronze
C2279,2020-11-03,36-45,Male,Belfast,New,Silver
C2280,2024-05-28,26-35,Male,Nottingham,Returning,Silver
C2281,2024-04-10,46-55,Female,Leicester,New,Silver
C2282,2024-04-14,26-35,Male,Cardiff,Returning,Bronze
C2283,2022-01-11,26-35,Male,Sheffield,New,Gold
C2284,2023-03-21,36-45,Female,Southampton,Returning,Bronze
C2285,2022-07-12,26-35,Female,Newcastle,New,Silver
C2286,2022-08-13,36-45,Female,Edinburgh,New,Silver
C2287,2021-04-01,26-35,Male,Birmingham,Returning,Bronze
C2288,2023-05-16,26-35,Male,Sheffield,Returning,Bronze
C2289,2022-11-26,36-45,Female,Glasgow,New,Bronze
C2290,2020-06-29,36-45,Female,Birmingham,New,Bronze
C2291,2021-10-18,65+,Male,Birmingham,New,Silver
C2292,2022-08-27,36-45,Female,Birmingham,New,Bronze
C2293,2022-07-21,56-65,Male,Glasgow,New,Silver
C2294,2022-08-28,26-35,Female,Belfast,New,Silver
C2295,2022-10-05,26-35,Male,Edinburgh,New,Gold
C2296,2024-02-13,46-55,Male,Glasgow,Returning,Bronze
C2297,2020-01-15,18-25,Female,Belfast,Returning,Bronze
C2298,2020-04-14,56-65,Female,London,New,Bronze
C2299,2020-04-26,36-45,Male,Leicester,Returning,Bronze
C2300,2020-06-03,56-65,Male,Glasgow,New,Silver
C2301,2020-12-04,36-45,Male,Southampton,Returning,Bronze
C2302,2023-03-29,46-55,Male,Cardiff,Returning,Bronze
C2303,2024-06-16,26-35,Male,Leeds,New,Bronze
C2304,2023-02-15,36-45,Male,Belfast,New,Bronze
C2305,2020-09-16,26-35,Male,Leeds,New,Bronze
C2306,2021-03-04,46-55,Female,Nottingham,New,Silver
C2307,2024-06-01,46-55,Male,Leeds,New,Bronze
C2308,2020-08-24,18-25,Male,Cardiff,New,Bronze
C2309,2021-03-29,18-25,Female,Sheffield,Returning,Gold
C2310,2022-11-02,36-45,Female,Southampton,New,Silver
C2311,2022-12-12,46-55,Male,Bristol,New,Bronze
C2312,2020-06-02,26-35,Male,Leeds,Returning,Silver
C2313,2022-06-04,46-55,Female,Southampton,Returning,Bronze
C2314,2021-11-02,26-35,Female,Leeds,Returning,Bronze
C2315,2023-12-31,36-45,Male,Edinburgh,New,Silver
C2316,2021-11-23,56-65,Male,Cardiff,Returning,Bronze
C2317,2022-07-05,46-55,Male,Belfast,Returning,Silver
C2318,2023-09-24,26-35,Male,Leeds,Returning,Silver
C2319,2020-01-25,26-35,Male,Newcastle,New,Silver
C2320,2023-11-26,26-35,Male,Southampton,Returning,Silver
C2321,2024-01-23,18-25,Male,Manchester,Returning,Bronze
C2322,2024-03-18,18-25,Female,Birmingham,Returning,Bronze
C2323,2021-10-21,26-35,Female,Birmingham,New,Bronze
C2324,2020-07-14,36-45,Male,Belfast,New,Silver
C2325,2021-03-13,26-35,Female,Bristol,New,Silver
C2326,2023-05-31,56-65,Male,Belfast,New,Gold
C2327,2020-11-10,46-55,Male,Liverpool,New,Bronze
C2328,2021-04-30,36-45,Male,Belfast,New,Silver
C2329,2022-04-20,36-45,Female,Sheffield,New,Silver
C2330,2022-12-30,56-65,Female,Manchester,New,Bronze
C2331,2020-10-09,36-45,Female,Liverpool,New,Bronze
C2332,2024-06-28,46-55,Male,Sheffield,Returning,Silver
C2333,2023-07-02,26-35,Female,Cardiff,Returning,Silver
C2334,2022-05-13,65+,Male,London,New,Silver
C2335,2023-07-28,56-65,Female,Nottingham,New,Silver
C2336,2021-01-14,26-35,Female,Cardiff,Returning,Gold
C2337,2022-04-29,26-35,Male,London,Returning,Gold
C2338,2024-04-15,46-55,Female,Belfast,Returning,Bronze
C2339,2023-06-08,26-35,Female,Glasgow,New,Bronze
C2340,2021-07-28,18-25,Female,Belfast,New,Silver
C2341,2021-04-16,36-45,Male,Leicester,New,Silver
C2342,2024-01-09,36-45,Male,London,New,Bronze
C2343,2023-08-07,46-55,Male,Birmingham,New,Bronze
C2344,2024-05-13,56-65,Male,Bristol,New,Bronze
C2345,2020-10-15,26-35,Male,Southampton,Returning,Bronze
C2346,2020-05-02,26-35,Male,Newcastle,Returning,Bronze
C2347,2022-08-05,18-25,Male,Edinburgh,New,Gold
C2348,2023-07-26,26-35,Female,Birmingham,New,Gold
C2349,2023-04-08,26-35,Female,Edinburgh,New,Bronze
C2350,2024-02-28,18-25,Male,Manchester,Returning,Silver
C2351,2023-03-29,46-55,Male,Liverpool,New,Bronze
C2352,2022-09-15,26-35,Female,Leeds,New,Gold
C2353,2023-11-28,36-45,Male,Southampton,Returning,Silver
C2354,2022-09-20,65+,Female,Cardiff,New,Gold
C2355,2023-06-04,46-55,Female,Cardiff,Returning,Bronze
C2356,2021-06-05,56-65,Female,Birmingham,New,Bronze
C2357,2024-05-22,56-65,Male,Sheffield,New,Bronze
C2358,2021-12-27,18-25,Female,Sheffield,Returning,Bronze
C2359,2021-08-30,65+,Female,Newcastle,Returning,Bronze
C2360,2020-03-18,46-55,Male,Liverpool,Returning,Silver
C2361,2020-07-12,18-25,Female,Glasgow,New,Silver
C2362,2020-07-11,65+,Male,Birmingham,New,Bronze
C2363,2022-09-19,36-45,Male,Leicester,Returning,Bronze
C2364,2021-09-14,26-35,Female,Manchester,Returning,Bronze
C2365,2020-06-09,26-35,Female,Bristol,New,Gold
C2366,2023-05-31,18-25,Male,Belfast,Returning,Silver
C2367,2024-01-23,46-55,Male,Edinburgh,New,Gold
C2368,2023-01-19,26-35,Female,Liverpool,New,Silver
C2369,2023-06-28,36-45,Male,London,New,Gold
C2370,2023-02-04,18-25,Non-binary,Leicester,Returning,Bronze
C2371,2022-04-11,56-65,Male,Newcastle,New,Bronze
C2372,2023-05-24,56-65,Female,Leeds,New,Silver
C2373,2024-06-16,46-55,Male,Glasgow,Returning,Silver
C2374,2022-08-11,56-65,Female,Cardiff,New,Gold
C2375,2020-01-14,18-25,Female,Leicester,New,Bronze
C2376,2021-12-30,36-45,Female,Sheffield,Returning,Bronze
C2377,2021-04-08,26-35,Female,Birmingham,Returning,Bronze
C2378,2021-06-05,18-25,Male,Edinburgh,Returning,Bronze
C2379,2021-01-23,36-45,Male,Liverpool,Returning,Gold
C2380,2023-10-23,26-35,Female,Southampton,New,Bronze
C2381,2020-01-15,65+,Female,Southampton,Returning,Bronze
C2382,2020-04-10,56-65,Non-binary,Birmingham,New,Bronze
C2383,2021-04-15,46-55,Male,Leeds,New,Bronze
C2384,2022-08-02,65+,Female,London,Returning,Silver
C2385,2023-05-25,36-45,Female,Birmingham,Returning,Bronze
C2386,2022-08-25,26-35,Male,Southampton,New,Bronze
C2387,2020-10-01,26-35,Male,Leeds,Returning,Bronze
C2388,2020-02-12,18-25,Male,Newcastle,New,Silver
C2389,2022-01-05,18-25,Female,Cardiff,New,Bronze
C2390,2024-04-04,46-55,Female,Birmingham,Returning,Silver
C2391,2023-03-02,65+,Female,Newcastle,New,Bronze
C2392,2023-11-06,36-45,Prefer not to say,London,New,Bronze
C2393,2021-01-01,26-35,Male,London,New,Bronze
C2394,2023-07-05,26-35,Female,London,Returning,Silver
C2395,2023-07-13,36-45,Male,Bristol,Returning,Bronze
C2396,2022-04-17,36-45,Female,Leeds,New,Gold
C2397,2024-05-11,26-35,Female,Cardiff,Returning,Gold
C2398,2024-05-21,18-25,Male,Nottingham,Returning,Bronze
C2399,2020-09-19,36-45,Male,Leicester,New,Silver
C2400,2020-05-23,36-45,Female,Belfast,New,Silver
C2401,2023-02-07,56-65,Female,Glasgow,Returning,Silver
C2402,2021-09-02,36-45,Female,Glasgow,New,Bronze
C2403,2024-03-18,26-35,Male,Newcastle,New,Bronze
C2404,2020-05-27,18-25,Female,Nottingham,New,Bronze
C2405,2024-05-04,46-55,Female,Edinburgh,New,Bronze
C2406,2023-03-01,26-35,Female,Leeds,New,Bronze
C2407,2020-04-06,26-35,Male,Cardiff,New,Gold
C2408,2022-05-16,56-65,Prefer not to say,Manchester,New,Bronze
C2409,2020-08-04,26-35,Female,Manchester,New,Bronze
C2410,2023-06-25,26-35,Female,Birmingham,New,Bronze
C2411,2021-03-10,18-25,Male,Leeds,Returning,Silver
C2412,2020-10-15,65+,Female,Birmingham,Returning,Bronze
C2413,2023-08-07,65+,Male,Birmingham,New,Bronze
C2414,2022-11-23,65+,Female,Liverpool,Returning,Silver
C2415,2020-11-17,56-65,Female,Leicester,New,Bronze
C2416,2021-01-24,18-25,Non-binary,Manchester,Returning,Bronze
C2417,2023-10-20,18-25,Prefer not to say,Leicester,New,Gold
C2418,2022-05-03,36-45,Male,Glasgow,Returning,Silver
C2419,2023-09-22,46-55,Female,Sheffield,Returning,Gold
C2420,2020-02-18,36-45,Male,Belfast,Returning,Bronze
C2421,2022-08-02,56-65,Male,Nottingham,Returning,Silver
C2422,2023-12-01,36-45,Male,Manchester,New,Bronze
C2423,2022-08-25,18-25,Female,Edinburgh,Returning,Silver
C2424,2024-03-15,36-45,Male,Nottingham,New,Bronze
C2425,2020-08-18,18-25,Male,Manchester,Returning,Silver
C2426,2020-01-10,18-25,Female,Newcastle,New,Gold
C2427,2024-05-26,18-25,Female,Nottingham,Returning,Bronze
C2428,2021-06-09,18-25,Male,Glasgow,Returning,Bronze
C2429,2020-11-29,46-55,Female,Southampton,Returning,Gold
C2430,2020-03-26,26-35,Female,Bristol,New,Bronze
C2431,2021-11-13,26-35,Female,London,New,Bronze
C2432,2023-01-31,36-45,Male,Leeds,New,Bronze
C2433,2020-09-24,56-65,Male,Liverpool,Returning,Bronze
C2434,2022-08-11,26-35,Female,Birmingham,New,Gold
C2435,2023-05-29,26-35,Female,Liverpool,Returning,Gold
C2436,2021-11-28,26-35,Male,Sheffield,Returning,Bronze
C2437,2021-11-01,18-25,Male,Bristol,Returning,Bronze
C2438,2023-05-21,56-65,Male,Edinburgh,New,Bronze
C2439,2020-10-30,65+,Male,Nottingham,Returning,Bronze
C2440,2021-01-01,65+,Female,Leicester,Returning,Silver
C2441,2023-10-06,26-35,Male,Southampton,Returning,Silver
C2442,2022-09-26,18-25,Female,Manchester,New,Bronze
C2443,2020-12-11,36-45,Female,Newcastle,Returning,Silver
C2444,2023-08-24,26-35,Male,London,New,Bronze
C2445,2021-08-31,26-35,Female,Leicester,New,Gold
C2446,2023-10-04,36-45,Female,Nottingham,Returning,Silver
C2447,2021-09-19,36-45,Female,Bristol,Returning,Gold
C2448,2021-05-25,56-65,Male,Birmingham,Returning,Gold
C2449,2024-04-21,46-55,Female,Nottingham,Returning,Silver
C2450,2021-05-17,36-45,Male,Leicester,New,Silver
C2451,2021-04-25,18-25,Male,Leicester,New,Bronze
C2452,2020-11-04,18-25,Male,Newcastle,Returning,Silver
C2453,2023-04-02,26-35,Female,Belfast,New,Silver
C2454,2020-03-07,46-55,Female,Newcastle,New,Gold
C2455,2021-12-27,46-55,Female,Sheffield,New,Silver
C2456,2020-09-03,36-45,Female,Birmingham,Returning,Bronze
C2457,2022-03-15,26-35,Male,London,New,Silver
C2458,2020-04-25,56-65,Prefer not to say,Leicester,Returning,Bronze
C2459,2020-12-25,36-45,Male,Newcastle,New,Bronze
C2460,2021-01-27,26-35,Female,Belfast,New,Silver
C2461,2022-06-26,36-45,Female,Glasgow,New,Bronze
C2462,2021-11-09,36-45,Male,Newcastle,New,Bronze
C2463,2021-11-20,26-35,Female,Manchester,New,Bronze
C2464,2022-08-10,36-45,Female,Manchester,New,Silver
C2465,2022-07-18,26-35,Female,London,New,Gold
C2466,2022-07-04,18-25,Female,Birmingham,Returning,Bronze
C2467,2020-01-17,36-45,Female,Newcastle,New,Silver
C2468,2021-05-16,18-25,Male,Birmingham,Returning,Bronze
C2469,2024-05-15,36-45,Male,Newcastle,Returning,Bronze
C2470,2023-01-28,56-65,Female,Leicester,New,Bronze
C2471,2021-11-30,56-65,Female,Nottingham,Returning,Silver
C2472,2021-10-13,36-45,Male,Newcastle,New,Bronze
C2473,2022-05-22,26-35,Male,Edinburgh,New,Silver
C2474,2023-07-14,26-35,Female,Manchester,New,Gold
C2475,2020-04-26,65+,Male,Glasgow,New,Bronze
C2476,2023-12-16,36-45,Male,London,New,Gold
C2477,2022-08-22,36-45,Female,Belfast,New,Silver
C2478,2020-07-23,46-55,Male,Newcastle,New,Silver
C2479,2020-03-05,46-55,Female,Edinburgh,New,Gold
C2480,2022-11-02,56-65,Female,Belfast,New,Silver
C2481,2022-02-18,46-55,Female,Edinburgh,Returning,Gold
C2482,2023-04-18,26-35,Male,Birmingham,New,Silver
C2483,2020-03-02,46-55,Male,Belfast,Returning,Bronze
C2484,2020-07-31,26-35,Female,Birmingham,New,Gold
C2485,2020-12-30,26-35,Female,Manchester,Returning,Silver
C2486,2022-05-25,56-65,Male,Birmingham,New,Silver
C2487,2023-09-08,65+,Male,Belfast,New,Silver
C2488,2020-09-09,18-25,Female,Edinburgh,New,Bronze
C2489,2021-07-26,18-25,Female,Newcastle,Returning,Bronze
C2490,2023-03-31,36-45,Female,London,New,Bronze
C2491,2021-07-24,36-45,Male,Edinburgh,New,Silver
C2492,2020-03-26,65+,Male,Leeds,Returning,Silver
C2493,2020-03-04,46-55,Female,Belfast,New,Bronze
C2494,2020-06-09,26-35,Female,Nottingham,New,Gold
C2495,2024-03-20,56-65,Male,Leicester,Returning,Gold
C2496,2021-01-06,36-45,Male,Belfast,New,Silver
C2497,2022-04-18,18-25,Male,Liverpool,New,Gold
C2498,2022-04-11,26-35,Male,Sheffield,Returning,Silver
C2499,2020-02-19,18-25,Male,Manchester,Returning,Bronze
C2500,2023-11-25,36-45,Male,Bristol,New,Silver
C2501,2020-02-29,26-35,Male,Birmingham,Returning,Silver
C2502,2024-01-12,26-35,Female,Newcastle,Returning,Silver
C2503,2023-10-08,56-65,Male,Newcastle,New,Bronze
C2504,2023-06-13,46-55,Female,Edinburgh,New,Silver
C2505,2023-03-26,26-35,Female,Leicester,Returning,Bronze
C2506,2020-02-17,36-45,Female,Nottingham,New,Bronze
C2507,2023-08-23,26-35,Male,Edinburgh,New,Bronze
C2508,2021-08-29,26-35,Female,Leicester,New,Silver
C2509,2020-10-07,56-65,Male,Bristol,Returning,Bronze
C2510,2023-08-13,65+,Female,London,New,Silver
C2511,2022-05-27,46-55,Male,Newcastle,Returning,Bronze
C2512,2021-04-23,36-45,Male,Nottingham,New,Bronze
C2513,2024-05-01,26-35,Male,Sheffield,New,Bronze
C2514,2022-09-16,36-45,Male,Leicester,Returning,Silver
C2515,2022-10-05,46-55,Male,Belfast,New,Silver
C2516,2022-01-06,26-35,Non-binary,Belfast,New,Gold
C2517,2022-10-05,36-45,Female,Cardiff,New,Gold
C2518,2022-11-05,36-45,Male,Liverpool,Returning,Bronze
C2519,2022-07-23,18-25,Female,Birmingham,New,Silver
C2520,2021-03-28,36-45,Male,Leicester,Returning,Silver
C2521,2023-05-05,18-25,Male,Bristol,Returning,Silver
C2522,2022-10-23,26-35,Female,Sheffield,Returning,Gold
C2523,2021-03-02,46-55,Male,Nottingham,Returning,Bronze
C2524,2020-05-18,65+,Male,Sheffield,Returning,Bronze
C2525,2020-08-11,18-25,Female,Leeds,New,Bronze
C2526,2020-02-20,18-25,Male,Manchester,New,Bronze
C2527,2023-07-06,26-35,Male,Leicester,Returning,Silver
C2528,2021-12-11,18-25,Female,Cardiff,Returning,Bronze
C2529,2020-02-12,36-45,Female,Sheffield,New,Silver
C2530,2020-10-30,26-35,Male,Bristol,New,Bronze
C2531,2023-05-24,36-45,Female,Bristol,New,Silver
C2532,2020-03-16,36-45,Female,Belfast,New,Silver
C2533,2023-06-29,36-45,Male,Glasgow,Returning,Silver
C2534,2021-05-27,46-55,Male,Newcastle,Returning,Bronze
C2535,2023-04-21,56-65,Male,Nottingham,New,Silver
C2536,2020-06-24,18-25,Male,Newcastle,Returning,Bronze
C2537,2023-12-28,26-35,Female,Sheffield,New,Silver
C2538,2020-12-20,26-35,Female,Liverpool,New,Bronze
C2539,2021-11-13,65+,Male,Leeds,Returning,Silver
C2540,2020-03-06,36-45,Female,Leeds,Returning,Bronze
C2541,2020-12-25,46-55,Female,Liverpool,New,Bronze
C2542,2023-03-18,36-45,Male,Belfast,Returning,Silver
C2543,2020-02-18,18-25,Female,Sheffield,New,Silver
C2544,2021-12-22,65+,Male,Birmingham,New,Bronze
C2545,2022-01-14,36-45,Prefer not to say,Bristol,Returning,Bronze
C2546,2022-03-31,46-55,Female,Nottingham,Returning,Bronze
C2547,2023-06-01,56-65,Female,Newcastle,Returning,Silver
C2548,2022-04-03,36-45,Female,Liverpool,New,Silver
C2549,2022-11-04,56-65,Male,London,New,Gold
C2550,2023-12-18,46-55,Male,Sheffield,New,Silver
C2551,2021-11-23,46-55,Male,Cardiff,Returning,Silver
C2552,2024-06-27,46-55,Female,Bristol,New,Silver
C2553,2023-05-26,36-45,Female,Southampton,Returning,Silver
C2554,2023-08-01,26-35,Male,Sheffield,Returning,Gold
C2555,2023-06-26,56-65,Female,Leicester,New,Gold
C2556,2023-03-13,26-35,Male,Leicester,New,Bronze
C2557,2023-12-08,18-25,Male,Birmingham,Returning,Silver
C2558,2023-10-31,26-35,Male,Belfast,Returning,Bronze
C2559,2020-01-24,36-45,Female,Newcastle,Returning,Bronze
C2560,2021-05-07,26-35,Male,Sheffield,Returning,Silver
C2561,2023-04-21,36-45,Male,Leicester,New,Bronze
C2562,2021-06-21,26-35,Male,Belfast,New,Bronze
C2563,2020-03-14,36-45,Female,Birmingham,New,Bronze
C2564,2022-04-11,18-25,Female,Leeds,Returning,Bronze
C2565,2023-11-11,18-25,Female,Birmingham,New,Bronze
C2566,2020-11-10,26-35,Male,Leicester,New,Bronze
C2567,2022-03-08,36-45,Male,Nottingham,New,Bronze
C2568,2022-04-15,18-25,Male,Manchester,New,Bronze
C2569,2020-03-25,26-35,Male,London,Returning,Bronze
C2570,2020-05-19,65+,Male,Leeds,New,Bronze
C2571,2021-09-25,36-45,Female,Birmingham,Returning,Silver
C2572,2020-12-30,46-55,Male,Cardiff,New,Gold
C2573,2021-11-21,56-65,Female,Manchester,New,Silver
C2574,2020-11-14,26-35,Male,Newcastle,Returning,Silver
C2575,2022-10-01,18-25,Male,Manchester,Returning,Bronze
C2576,2022-12-19,36-45,Female,Manchester,Returning,Silver
C2577,2021-08-13,26-35,Female,Newcastle,New,Bronze
C2578,2022-02-08,36-45,Male,Bristol,New,Bronze
C2579,2024-02-18,18-25,Male,Glasgow,New,Silver
C2580,2022-03-20,56-65,Male,Nottingham,New,Bronze
C2581,2020-10-18,56-65,Female,London,New,Silver
C2582,2024-03-15,18-25,Male,Leicester,New,Bronze
C2583,2022-01-26,36-45,Male,Manchester,Returning,Bronze
C2584,2023-07-12,26-35,Female,Leeds,New,Bronze
C2585,2020-11-30,56-65,Male,Glasgow,New,Silver
C2586,2024-02-28,36-45,Male,Leicester,New,Gold
C2587,2021-06-10,36-45,Female,Edinburgh,Returning,Bronze
C2588,2022-02-12,36-45,Non-binary,Birmingham,Returning,Bronze
C2589,2021-07-06,26-35,Male,Cardiff,New,Bronze
C2590,2020-04-27,56-65,Female,Glasgow,Returning,Silver
C2591,2022-02-05,18-25,Male,Leicester,New,Bronze
C2592,2021-08-11,36-45,Male,Belfast,New,Bronze
C2593,2023-06-20,46-55,Female,Leicester,New,Bronze
C2594,2023-07-03,26-35,Female,Birmingham,New,Silver
C2595,2023-12-17,56-65,Male,London,Returning,Gold
C2596,2020-10-05,65+,Male,Southampton,Returning,Bronze
C2597,2021-08-18,46-55,Female,Leeds,New,Bronze
C2598,2023-04-02,46-55,Male,Southampton,Returning,Silver
C2599,2022-04-11,26-35,Female,Southampton,New,Silver
C2600,2024-03-11,26-35,Male,Belfast,New,Silver
C2601,2020-07-06,26-35,Male,Leicester,New,Bronze
C2602,2023-02-14,46-55,Female,Edinburgh,New,Silver
C2603,2024-03-30,36-45,Male,Manchester,New,Bronze
C2604,2021-06-14,18-25,Male,Leicester,New,Silver
C2605,2022-06-14,46-55,Male,Newcastle,Returning,Silver
C2606,2023-12-16,26-35,Male,Bristol,New,Silver
C2607,2022-09-16,26-35,Male,Edinburgh,New,Gold
