order_date,customer_id,product_id,product_category,revenue,quantity,region,customer_acquisition_channel
2024-04-26,C0451,P0001,Networking,801.3,3,South West,Social
2023-11-18,C1467,P0098,Laptops,753.76,4,South East,Social
2024-02-06,C1771,P0025,Tablets,2351.68,2,North West,Email
2023-05-15,C1138,P0038,Accessories,3159.76,4,Scotland,Organic
2024-03-16,C0493,P0024,Monitors,7106.52,4,North West,Social
2023-03-18,C2750,P0082,Laptops,651.06,3,North East,Organic
2023-05-15,C0038,P0090,Networking,442.24,1,South West,Paid
2023-03-16,C1281,P0019,Tablets,1227.27,1,West Midlands,Organic
2023-11-18,C2487,P0079,Tablets,7054.04,4,Wales,Referral
2024-03-06,C2440,P0081,Smartphones,7048.48,4,South West,Social
2023-11-10,C0778,P0015,Tablets,1183.7,2,North East,Organic
2024-06-01,C0173,P0040,Smartphones,1385.0,1,South East,Organic
2023-10-19,C1711,P0039,Networking,1391.92,1,London,Social
2023-06-02,C1989,P0068,Networking,1757.91,1,Scotland,Organic
2024-02-05,C2689,P0093,Accessories,1804.25,1,North East,Email
2024-06-19,C0467,P0073,Monitors,4949.96,4,South West,Social
2023-12-27,C0363,P0056,Laptops,1044.12,3,North East,Email
2023-02-16,C1436,P0095,Smartphones,174.85,1,North East,Paid
2024-02-14,C2281,P0047,Accessories,1642.96,2,North East,Paid
2024-06-20,C0141,P0034,Networking,1876.48,1,South West,Email
2024-05-14,C0642,P0058,Accessories,1213.0,1,South East,Referral
2023-10-25,C1833,P0009,Monitors,875.46,2,Scotland,Paid
2023-12-27,C1721,P0006,Accessories,335.94,3,London,Paid
2023-08-17,C2979,P0082,Laptops,217.02,1,Scotland,Organic
2024-02-14,C2473,P0071,Laptops,6990.04,4,Wales,Organic
2023-09-19,C1420,P0094,Accessories,857.88,3,Scotland,Paid
2023-03-23,C1066,P0072,Tablets,6765.04,4,South West,Organic
2023-02-06,C1781,P0068,Networking,7031.64,4,North East,Paid
2023-03-12,C2299,P0086,Monitors,1116.0,3,South West,Social
2023-03-28,C1741,P0003,Smartphones,966.3,3,Wales,Paid
2023-12-26,C2740,P0058,Accessories,3639.0,3,North East,Organic
2023-11-07,C1020,P0015,Tablets,591.85,1,London,Email
2024-03-25,C0859,P0032,Smartphones,1543.7,2,London,Social
2023-05-18,C1432,P0040,Smartphones,4155.0,3,North East,Paid
2023-08-08,C0984,P0001,Networking,1068.4,4,South West,Paid
2023-09-05,C0076,P0089,Monitors,3045.54,2,South East,Paid
2024-05-07,C0444,P0043,Accessories,1144.18,2,North East,Organic
2023-10-17,C2243,P0082,Laptops,868.08,4,North West,Organic
2023-04-16,C0589,P0021,Monitors,880.23,3,London,Organic
2024-01-19,C1189,P0074,Smartphones,2337.39,3,Wales,Organic
2023-03-01,C1402,P0007,Laptops,1429.02,3,London,Paid
2023-02-07,C2728,P0070,Smartphones,2079.96,2,South West,Paid
2024-04-14,C0971,P0096,Laptops,4788.8,4,North West,Paid
2023-04-10,C1605,P0001,Networking,534.2,2,London,Organic
2023-10-16,C1019,P0045,Monitors,3517.84,2,London,Organic
2023-03-23,C1193,P0084,Monitors,3086.76,2,Wales,Organic
2023-11-11,C2534,P0014,Smartphones,2822.74,2,London,Paid
2023-10-12,C0436,P0072,Tablets,6765.04,4,North East,Paid
2023-10-05,C1693,P0003,Smartphones,1288.4,4,North West,Paid
2024-05-23,C2840,P0045,Monitors,3517.84,2,Wales,Organic
2024-01-22,C0643,P0068,Networking,3515.82,2,Wales,Organic
2023-12-02,C2589,P0065,Networking,2853.36,4,London,Organic
2023-05-11,C1024,P0052,Accessories,1800.75,1,North West,Organic
2023-10-21,C0160,P0041,Laptops,1489.92,3,North East,Social
2024-04-07,C0419,P0065,Networking,1426.68,2,Wales,Organic
2024-01-13,C2125,P0084,Monitors,1543.38,1,West Midlands,Organic
2024-06-12,C2577,P0064,Monitors,3028.42,2,London,Paid
2024-02-27,C1649,P0085,Smartphones,5346.04,4,London,Social
2023-04-28,C0737,P0027,Networking,988.8,2,North West,Paid
2023-10-28,C1129,P0063,Laptops,5517.36,4,London,Referral
2024-01-26,C0794,P0093,Accessories,7217.0,4,South East,Paid
2024-04-30,C1602,P0040,Smartphones,4155.0,3,West Midlands,Paid
2023-06-09,C0061,P0037,Networking,1054.76,2,North West,Social
2023-09-23,C2843,P0026,Networking,371.26,2,West Midlands,Paid
2024-02-07,C0784,P0017,Tablets,249.31,1,Scotland,Social
2023-08-29,C1893,P0056,Laptops,348.04,1,West Midlands,Paid
2023-08-20,C0302,P0043,Accessories,572.09,1,London,Referral
2024-01-25,C2782,P0021,Monitors,1173.64,4,South East,Email
2023-05-05,C2476,P0031,Networking,3353.04,2,North East,Organic
2023-03-29,C0101,P0010,Networking,4252.74,3,South West,Email
2023-04-05,C2054,P0051,Tablets,1506.68,1,South East,Social
2023-05-09,C1292,P0076,Monitors,7364.24,4,North West,Social
2024-05-12,C1677,P0072,Tablets,3382.52,2,West Midlands,Organic
2023-02-16,C0903,P0096,Laptops,3591.6,3,South East,Organic
2023-07-22,C0286,P0027,Networking,494.4,1,South East,Email
2023-04-17,C1279,P0020,Laptops,1472.98,1,Wales,Email
2023-08-26,C0642,P0058,Accessories,3639.0,3,South East,Paid
2023-01-03,C1269,P0039,Networking,4175.76,3,South West,Organic
2024-01-05,C1697,P0068,Networking,1757.91,1,West Midlands,Social
2024-01-31,C1857,P0097,Smartphones,1197.46,1,West Midlands,Referral
2024-05-30,C1880,P0010,Networking,2835.16,2,South East,Organic
2023-04-18,C1076,P0067,Accessories,168.99,3,North East,Organic
2024-04-30,C0513,P0033,Smartphones,2713.68,2,South West,Paid
2024-04-28,C2457,P0064,Monitors,4542.63,3,London,Paid
2023-10-02,C0112,P0056,Laptops,696.08,2,Scotland,Social
2024-04-05,C1088,P0040,Smartphones,4155.0,3,South West,Organic
2023-08-24,C1012,P0015,Tablets,591.85,1,Scotland,Paid
2023-10-23,C0365,P0043,Accessories,1144.18,2,North East,Email
2023-03-14,C0018,P0077,Monitors,2728.4,4,London,Organic
2024-03-12,C1847,P0064,Monitors,4542.63,3,Scotland,Email
2023-02-16,C1425,P0040,Smartphones,5540.0,4,North East,Organic
2023-02-07,C0333,P0002,Networking,586.31,1,North East,Referral
2023-10-30,C1668,P0093,Accessories,1804.25,1,North West,Paid
2024-02-10,C0154,P0097,Smartphones,4789.84,4,West Midlands,Organic
2023-10-15,C1806,P0011,Accessories,1439.58,3,North East,Paid
2023-11-04,C2300,P0081,Smartphones,7048.48,4,West Midlands,Paid
2024-06-13,C0285,P0029,Smartphones,6958.56,4,London,Social
2023-09-10,C1661,P0078,Laptops,268.14,1,London,Email
2024-04-11,C1920,P0053,Accessories,755.89,1,South East,Paid
2023-08-16,C2679,P0058,Accessories,4852.0,4,Wales,Referral
2023-11-14,C2440,P0080,Tablets,1033.86,2,Scotland,Social
2023-02-07,C1820,P0043,Accessories,572.09,1,South East,Email
2023-03-17,C1812,P0099,Networking,164.8,1,North East,Social
2023-02-07,C1139,P0069,Tablets,1945.18,1,North West,Email
2023-10-02,C1174,P0061,Monitors,5185.56,3,South East,Email
2024-01-01,C1369,P0068,Networking,7031.64,4,South West,Organic
2023-08-26,C0956,P0008,Monitors,3671.82,3,North East,Email
2023-12-17,C1533,P0098,Laptops,376.88,2,Scotland,Referral
2023-04-22,C1967,P0028,Tablets,1971.18,1,Scotland,Social
2024-01-04,C0999,P0050,Networking,1144.67,1,London,Paid
2023-07-04,C1576,P0076,Monitors,7364.24,4,Wales,Organic
2024-01-31,C2940,P0037,Networking,527.38,1,South West,Referral
2024-04-12,C0965,P0021,Monitors,293.41,1,South West,Organic
2023-11-07,C1752,P0060,Accessories,2163.54,2,West Midlands,Paid
2023-06-05,C0804,P0013,Laptops,4589.01,3,North East,Social
2023-09-07,C2547,P0040,Smartphones,2770.0,2,South West,Referral
2024-02-02,C2267,P0078,Laptops,1072.56,4,South East,Organic
2023-03-22,C0989,P0013,Laptops,4589.01,3,Scotland,Social
2024-05-08,C2495,P0002,Networking,2345.24,4,South West,Email
2024-03-16,C0025,P0022,Accessories,610.98,3,Wales,Referral
2023-04-14,C1957,P0052,Accessories,3601.5,2,Wales,Paid
2023-05-09,C0486,P0060,Accessories,1081.77,1,North East,Organic
2023-01-26,C1611,P0080,Tablets,1033.86,2,Wales,Social
2024-02-07,C1239,P0096,Laptops,4788.8,4,Scotland,Social
2024-04-03,C0064,P0040,Smartphones,1385.0,1,West Midlands,Referral
2023-12-02,C1478,P0006,Accessories,447.92,4,London,Social
2023-08-25,C2455,P0033,Smartphones,2713.68,2,West Midlands,Referral
2024-05-01,C2850,P0008,Monitors,1223.94,1,North East,Paid
2023-06-04,C1484,P0054,Smartphones,3130.74,3,North West,Referral
2023-02-26,C1349,P0047,Accessories,821.48,1,North West,Paid
2023-02-24,C0030,P0096,Laptops,1197.2,1,South East,Social
2023-04-24,C2733,P0065,Networking,713.34,1,South East,Social
2024-03-10,C0303,P0091,Tablets,3312.12,4,South East,Social
2024-04-15,C0789,P0079,Tablets,5290.53,3,West Midlands,Email
2024-06-10,C0336,P0064,Monitors,3028.42,2,South East,Social
2023-01-02,C0193,P0096,Laptops,2394.4,2,Scotland,Paid
2023-11-07,C2728,P0072,Tablets,6765.04,4,London,Social
2024-02-19,C1959,P0096,Laptops,2394.4,2,Scotland,Referral
2023-08-12,C0302,P0077,Monitors,682.1,1,West Midlands,Referral
2024-06-25,C0512,P0082,Laptops,868.08,4,South West,Email
2023-09-08,C2573,P0065,Networking,2853.36,4,Wales,Email
2024-03-05,C0288,P0040,Smartphones,2770.0,2,North West,Email
2024-06-27,C2241,P0001,Networking,534.2,2,North West,Organic
2023-08-07,C0335,P0075,Smartphones,4407.16,4,West Midlands,Organic
2024-01-29,C0259,P0016,Smartphones,3833.14,2,London,Organic
2024-02-28,C1073,P0074,Smartphones,779.13,1,North East,Referral
2024-03-09,C2076,P0060,Accessories,2163.54,2,Wales,Email
2023-03-09,C1696,P0041,Laptops,1986.56,4,North East,Organic
2023-09-07,C0604,P0006,Accessories,223.96,2,South East,Social
2023-08-22,C2698,P0007,Laptops,952.68,2,Wales,Organic
2024-06-30,C0612,P0017,Tablets,997.24,4,South West,Email
2023-06-29,C1559,P0045,Monitors,3517.84,2,South West,Referral
2023-11-25,C0678,P0026,Networking,371.26,2,Wales,Organic
2024-02-29,C1054,P0018,Accessories,715.8,3,West Midlands,Referral
2023-10-13,C1018,P0022,Accessories,814.64,4,North East,Paid
2023-04-29,C0305,P0078,Laptops,804.42,3,Scotland,Organic
2024-03-12,C1055,P0058,Accessories,1213.0,1,London,Paid
2024-05-26,C1962,P0041,Laptops,496.64,1,Wales,Paid
2023-12-23,C2433,P0059,Accessories,794.16,1,North East,Referral
2023-06-20,C1973,P0078,Laptops,1072.56,4,London,Organic
2023-12-31,C2364,P0042,Laptops,1619.84,1,North West,Organic
2023-09-30,C1599,P0064,Monitors,3028.42,2,South West,Organic
2024-02-27,C0732,P0054,Smartphones,4174.32,4,North East,Social
2023-08-10,C0598,P0019,Tablets,2454.54,2,Wales,Paid
2023-03-16,C2193,P0070,Smartphones,1039.98,1,North West,Referral
2023-12-19,C2695,P0055,Laptops,6095.12,4,South West,Social
2024-04-11,C2340,P0022,Accessories,407.32,2,Wales,Email
2023-11-20,C1419,P0003,Smartphones,322.1,1,North West,Organic
2024-04-07,C1104,P0072,Tablets,1691.26,1,South East,Organic
2023-08-10,C1604,P0020,Laptops,5891.92,4,London,Organic
2024-06-24,C1744,P0091,Tablets,1656.06,2,Wales,Paid
2024-04-19,C1766,P0087,Monitors,1751.24,1,South East,Organic
2023-10-26,C2992,P0041,Laptops,993.28,2,Scotland,Organic
2023-01-15,C2225,P0007,Laptops,476.34,1,Wales,Paid
2023-09-13,C0132,P0048,Networking,1889.52,2,North West,Referral
2023-05-23,C2095,P0074,Smartphones,3116.52,4,Scotland,Email
2023-06-25,C0454,P0061,Monitors,1728.52,1,South West,Referral
2024-06-18,C2150,P0100,Laptops,3631.14,2,South East,Organic
2024-03-27,C0941,P0069,Tablets,7780.72,4,Wales,Social
2023-10-25,C2232,P0046,Tablets,1393.86,3,North West,Organic
2024-04-28,C0548,P0088,Accessories,1930.51,1,South East,Referral
2023-01-24,C2255,P0091,Tablets,2484.09,3,North West,Paid
2023-09-17,C2759,P0071,Laptops,1747.51,1,North East,Referral
2023-06-14,C2008,P0094,Accessories,1143.84,4,Scotland,Referral
2023-12-01,C0272,P0078,Laptops,536.28,2,Wales,Paid
2023-04-04,C2804,P0070,Smartphones,1039.98,1,London,Email
2023-03-24,C0133,P0064,Monitors,1514.21,1,West Midlands,Referral
2023-09-20,C2909,P0022,Accessories,407.32,2,North West,Paid
2023-06-27,C0852,P0037,Networking,527.38,1,London,Organic
2023-01-11,C1851,P0074,Smartphones,1558.26,2,North West,Organic
2023-02-09,C0629,P0069,Tablets,3890.36,2,London,Social
2023-07-14,C2743,P0028,Tablets,5913.54,3,North West,Social
2023-10-09,C0809,P0019,Tablets,4909.08,4,Wales,Social
2023-04-28,C1781,P0048,Networking,1889.52,2,London,Social
2023-04-25,C1703,P0017,Tablets,997.24,4,Scotland,Organic
2024-03-12,C2508,P0082,Laptops,868.08,4,South West,Social
2023-11-09,C0038,P0042,Laptops,3239.68,2,Scotland,Social
2023-09-18,C1532,P0058,Accessories,3639.0,3,West Midlands,Organic
2023-01-20,C1596,P0026,Networking,185.63,1,North East,Paid
2024-04-20,C0018,P0051,Tablets,1506.68,1,West Midlands,Organic
2023-12-06,C2263,P0050,Networking,1144.67,1,South East,Paid
2023-04-08,C2007,P0013,Laptops,6118.68,4,West Midlands,Organic
2024-02-27,C2840,P0079,Tablets,3527.02,2,London,Referral
2023-10-30,C0393,P0068,Networking,1757.91,1,Wales,Organic
2023-01-19,C2680,P0031,Networking,6706.08,4,North East,Organic
2023-07-19,C0501,P0096,Laptops,3591.6,3,North West,Social
2024-01-17,C0655,P0039,Networking,2783.84,2,North West,Organic
2023-02-19,C1329,P0099,Networking,329.6,2,South West,Referral
2023-11-08,C0963,P0016,Smartphones,5749.71,3,West Midlands,Social
2023-11-10,C2036,P0083,Accessories,6565.0,4,North West,Email
2023-07-23,C2441,P0006,Accessories,335.94,3,London,Social
2023-03-31,C0475,P0069,Tablets,5835.54,3,North West,Social
2023-11-24,C2075,P0067,Accessories,225.32,4,North West,Paid
2023-07-01,C1647,P0080,Tablets,516.93,1,Scotland,Organic
2024-03-31,C1132,P0013,Laptops,1529.67,1,Scotland,Organic
2024-01-03,C2186,P0001,Networking,267.1,1,South West,Organic
2024-03-18,C0277,P0078,Laptops,804.42,3,North West,Organic
2023-08-14,C1508,P0082,Laptops,651.06,3,West Midlands,Referral
2024-01-09,C2443,P0046,Tablets,929.24,2,London,Paid
2023-12-28,C2309,P0008,Monitors,4895.76,4,South West,Paid
2024-05-22,C2456,P0068,Networking,1757.91,1,South East,Referral
2024-04-04,C2427,P0014,Smartphones,2822.74,2,London,Social
2023-12-06,C1916,P0097,Smartphones,4789.84,4,North West,Paid
2023-09-14,C1332,P0085,Smartphones,1336.51,1,South East,Email
2023-01-01,C2251,P0001,Networking,801.3,3,South West,Email
2023-02-09,C0447,P0067,Accessories,168.99,3,North West,Organic
2023-07-30,C0826,P0051,Tablets,6026.72,4,North East,Organic
2024-06-10,C0802,P0020,Laptops,4418.94,3,South West,Paid
2023-03-14,C0533,P0001,Networking,534.2,2,London,Referral
2024-05-22,C1151,P0014,Smartphones,5645.48,4,South East,Social
2023-09-10,C2993,P0060,Accessories,4327.08,4,North West,Paid
2023-12-03,C2851,P0016,Smartphones,7666.28,4,London,Email
2023-08-14,C0866,P0073,Monitors,4949.96,4,Wales,Social
2023-05-30,C2103,P0007,Laptops,1429.02,3,North East,Paid
2023-04-18,C2237,P0098,Laptops,565.32,3,Scotland,Email
2024-04-23,C1622,P0072,Tablets,3382.52,2,London,Social
2023-01-09,C2643,P0033,Smartphones,1356.84,1,South West,Organic
2023-10-19,C2521,P0003,Smartphones,966.3,3,West Midlands,Paid
2023-09-16,C1269,P0052,Accessories,5402.25,3,South East,Social
2023-02-14,C1851,P0031,Networking,6706.08,4,North West,Social
2023-05-19,C1580,P0085,Smartphones,4009.53,3,West Midlands,Referral
2023-11-01,C1852,P0009,Monitors,1313.19,3,South East,Referral
2023-02-01,C1062,P0044,Smartphones,3661.24,2,Wales,Referral
2024-06-11,C0858,P0054,Smartphones,3130.74,3,London,Paid
2024-03-15,C1491,P0083,Accessories,4923.75,3,South West,Paid
2023-08-17,C2753,P0098,Laptops,753.76,4,Wales,Paid
2023-03-15,C1550,P0075,Smartphones,4407.16,4,West Midlands,Email
2023-08-12,C1256,P0083,Accessories,1641.25,1,South West,Social
2023-08-04,C0233,P0051,Tablets,6026.72,4,South East,Social
2024-04-22,C1908,P0051,Tablets,6026.72,4,South East,Social
2023-07-17,C1296,P0057,Smartphones,1594.55,1,London,Paid
2023-08-12,C1589,P0065,Networking,1426.68,2,North West,Organic
2024-05-28,C1318,P0038,Accessories,2369.82,3,London,Organic
2023-07-13,C1675,P0009,Monitors,1313.19,3,North West,Email
2023-12-08,C2794,P0051,Tablets,1506.68,1,North West,Organic
2023-05-22,C2800,P0098,Laptops,753.76,4,Wales,Organic
2024-04-14,C0975,P0012,Monitors,1777.41,3,Wales,Social
2023-10-19,C2553,P0078,Laptops,1072.56,4,North West,Organic
2023-02-24,C0772,P0070,Smartphones,2079.96,2,North West,Organic
2024-05-08,C1996,P0097,Smartphones,1197.46,1,West Midlands,Paid
2023-12-04,C0137,P0092,Networking,2634.52,2,Wales,Paid
2023-12-19,C2847,P0058,Accessories,4852.0,4,London,Email
2023-06-02,C0151,P0069,Tablets,1945.18,1,North East,Organic
2023-09-15,C0302,P0018,Accessories,477.2,2,North East,Email
2023-09-29,C1477,P0082,Laptops,651.06,3,South West,Social
2023-04-24,C0656,P0007,Laptops,476.34,1,Scotland,Email
2023-04-06,C2601,P0069,Tablets,3890.36,2,South West,Referral
2023-01-15,C1715,P0081,Smartphones,5286.36,3,London,Paid
2024-02-19,C0424,P0061,Monitors,3457.04,2,North West,Social
2023-08-31,C2688,P0065,Networking,713.34,1,Wales,Paid
2023-10-18,C1718,P0033,Smartphones,4070.52,3,Scotland,Referral
2023-09-20,C1520,P0027,Networking,1483.2,3,Wales,Social
2023-12-15,C2379,P0054,Smartphones,3130.74,3,London,Organic
2024-02-22,C0870,P0066,Tablets,2693.37,3,North East,Organic
2024-05-25,C1996,P0057,Smartphones,4783.65,3,Scotland,Organic
2023-05-21,C2000,P0021,Monitors,1173.64,4,Scotland,Referral
2023-03-05,C1077,P0017,Tablets,997.24,4,London,Organic
2023-07-02,C2844,P0002,Networking,1172.62,2,North East,Referral
2023-05-26,C1738,P0073,Monitors,1237.49,1,North West,Email
2023-07-08,C0614,P0033,Smartphones,1356.84,1,South West,Paid
2023-12-12,C2772,P0064,Monitors,1514.21,1,North East,Organic
2023-02-08,C1769,P0059,Accessories,3176.64,4,London,Email
2023-03-10,C1396,P0071,Laptops,1747.51,1,North West,Organic
2023-08-01,C2393,P0043,Accessories,1144.18,2,West Midlands,Paid
2023-02-03,C1873,P0077,Monitors,2728.4,4,South West,Social
2023-04-28,C1567,P0045,Monitors,3517.84,2,South East,Referral
2023-07-18,C2810,P0096,Laptops,2394.4,2,Scotland,Referral
2023-03-16,C2443,P0096,Laptops,2394.4,2,North East,Social
2023-05-31,C0461,P0060,Accessories,1081.77,1,Wales,Organic
2024-05-06,C0349,P0078,Laptops,536.28,2,North West,Email
2023-02-13,C0228,P0023,Tablets,3334.68,2,North West,Paid
2024-04-19,C1821,P0037,Networking,1582.14,3,North West,Paid
2023-02-25,C1293,P0050,Networking,3434.01,3,Wales,Paid
2024-03-31,C0683,P0046,Tablets,929.24,2,London,Paid
2023-06-04,C0651,P0100,Laptops,1815.57,1,South East,Email
2023-06-21,C1727,P0029,Smartphones,1739.64,1,West Midlands,Organic
2024-03-05,C1498,P0009,Monitors,1313.19,3,North West,Social
2023-10-05,C2012,P0033,Smartphones,5427.36,4,London,Social
2024-03-02,C2837,P0032,Smartphones,771.85,1,North East,Social
2023-09-29,C1803,P0045,Monitors,3517.84,2,West Midlands,Email
2023-12-17,C0725,P0050,Networking,3434.01,3,South West,Organic
2024-04-21,C2847,P0005,Monitors,658.59,3,South West,Paid
2023-09-25,C0058,P0070,Smartphones,4159.92,4,London,Social
2023-10-07,C1707,P0014,Smartphones,4234.11,3,South West,Paid
2023-02-24,C1778,P0046,Tablets,464.62,1,North West,Email
2024-06-10,C2049,P0061,Monitors,6914.08,4,North West,Paid
2023-06-08,C1634,P0051,Tablets,1506.68,1,North West,Paid
2023-05-31,C1643,P0001,Networking,267.1,1,North East,Organic
2024-03-24,C0110,P0055,Laptops,1523.78,1,Wales,Organic
2024-05-19,C0306,P0061,Monitors,6914.08,4,London,Paid
2024-02-12,C2224,P0020,Laptops,1472.98,1,Scotland,Organic
2024-02-16,C1549,P0038,Accessories,2369.82,3,South West,Email
2024-01-12,C2605,P0055,Laptops,1523.78,1,North West,Paid
2024-06-20,C0782,P0045,Monitors,1758.92,1,North West,Social
2023-09-26,C0547,P0075,Smartphones,3305.37,3,Scotland,Email
2023-10-04,C0341,P0023,Tablets,6669.36,4,London,Organic
2023-03-29,C2527,P0036,Networking,1151.16,3,London,Paid
2023-01-03,C2878,P0096,Laptops,1197.2,1,South West,Organic
2024-06-10,C2966,P0091,Tablets,3312.12,4,South West,Social
2023-04-16,C1504,P0006,Accessories,223.96,2,London,Paid
2023-04-16,C2968,P0047,Accessories,821.48,1,South West,Social
2023-03-01,C1168,P0013,Laptops,3059.34,2,Scotland,Paid
2024-01-17,C2999,P0019,Tablets,4909.08,4,North East,Paid
2023-06-05,C2655,P0041,Laptops,1489.92,3,North East,Organic
2023-02-24,C1342,P0015,Tablets,591.85,1,South East,Organic
2023-01-01,C0210,P0028,Tablets,7884.72,4,London,Social
2024-05-23,C2275,P0034,Networking,5629.44,3,London,Social
2023-01-13,C1525,P0011,Accessories,479.86,1,North West,Paid
2023-10-23,C2316,P0088,Accessories,7722.04,4,North West,Referral
2023-08-24,C2881,P0031,Networking,3353.04,2,London,Organic
2023-06-26,C2540,P0092,Networking,5269.04,4,Wales,Email
2024-04-29,C1102,P0099,Networking,659.2,4,Wales,Referral
2024-03-08,C1317,P0001,Networking,1068.4,4,West Midlands,Organic
2023-06-21,C1420,P0049,Tablets,644.56,2,North East,Referral
2023-09-22,C2741,P0007,Laptops,952.68,2,London,Organic
